route,stop,scheduled_hour,actual_hour,delay_min,passenger_count,incident_flag
R3,S5,16,17,4.049601454264155,43,0
R3,S2,19,20,4.106767712635094,21,0
R1,S1,18,19,4.497118599084057,45,0
R3,S1,5,6,2.5898805959967053,10,0
R2,S3,15,15,1.0173737085866748,45,0
R2,S3,7,7,2.262293513742324,21,0
R1,S2,22,22,5.791577718572794,38,0
R2,S1,6,6,1.2041531432950183,27,0
R1,S5,11,11,4.749255038043625,56,0
R2,S5,12,12,0.0,34,0
R1,S4,19,20,2.8579780428072405,17,0
R2,S5,14,15,2.97089773155754,34,0
R2,S4,5,5,2.560379074919707,53,0
R2,S4,10,11,2.658596488779101,57,0
R2,S3,17,18,2.7848232378991815,24,0
R2,S5,18,19,2.854983357697818,10,0
R1,S4,7,8,1.503890620269353,59,0
R1,S5,15,16,1.5934536059476916,35,0
R3,S5,7,7,0.0,23,0
R1,S5,14,14,3.0987335621091683,10,0
R2,S2,19,19,3.9534137866171504,38,0
R1,S4,15,15,4.616576927263987,32,0
R2,S5,19,19,0.7683799854285773,17,0
R2,S3,17,17,0.0,56,0
R3,S2,9,10,2.564466244600031,14,0
R1,S4,8,8,0.2665608162267563,45,0
R1,S1,17,18,2.857652394458013,49,0
R2,S4,13,14,0.0,11,0
R1,S2,21,21,3.6308141926570956,22,1
R1,S3,6,6,2.2299205208159103,26,0
R1,S2,9,9,0.0,18,0
R2,S5,20,21,2.4561239690490546,40,0
R1,S2,11,11,2.1424422337296836,12,0
R2,S1,5,5,2.7843398141435856,16,0
R2,S1,16,16,3.2030204040949566,44,0
R1,S5,15,16,0.0,52,0
R3,S5,16,16,1.2931886626577107,37,0
R2,S1,16,16,1.8664549624504947,28,0
R1,S3,16,17,1.5569412866932582,46,1
R3,S2,18,19,1.4734572437280655,43,0
R2,S1,6,7,3.5816753407287383,18,0
R3,S5,6,6,0.0,53,0
R1,S5,8,8,1.5627744308574185,55,0
R3,S3,20,21,1.681615367489584,9,0
R3,S4,14,14,1.835863904304101,23,0
R2,S5,17,18,0.5340290172855928,7,0
R2,S3,6,7,5.212619581925802,5,0
R1,S1,7,8,3.4678829200877113,44,0
R2,S4,10,11,5.317303114915384,45,0
R3,S1,12,13,2.960406850197514,41,0
R3,S3,18,18,3.1434213864261196,37,0
R1,S1,14,14,1.993427084970181,53,0
R2,S2,7,7,4.344624687012038,50,0
R2,S3,10,10,2.848291987721812,21,0
R1,S4,19,20,1.7140267305287054,13,0
R2,S5,22,22,4.769857475441595,35,0
R3,S1,18,19,0.04577357862021669,39,0
R1,S3,14,15,0.9018244916622851,7,0
R2,S1,19,19,6.215926886369355,17,0
R3,S3,8,8,3.0060551882579083,56,0
R1,S3,6,7,0.0,41,0
R3,S4,7,7,3.5283980266753985,42,0
R3,S1,11,11,0.46534459037732523,18,0
R2,S1,20,20,1.1385286191311064,10,0
R3,S3,14,14,5.826410052790898,33,0
R2,S2,21,22,4.483274337000003,53,0
R3,S5,9,10,4.9971673037530415,13,0
R2,S5,17,17,1.0890516878371896,40,0
R2,S2,17,18,1.5633401336076869,27,0
R1,S4,15,16,2.3279984338878354,19,0
R2,S2,15,15,3.302595844531299,58,0
R3,S2,20,20,1.4870240221739355,54,0
R1,S4,19,20,4.817559805203665,51,0
R1,S3,21,22,2.7367785901772836,54,0
R3,S1,22,23,4.236396673988076,11,0
R3,S5,8,8,0.8300155144817587,51,0
R1,S5,9,10,1.3716821415592566,29,0
R1,S5,11,12,2.3685112652824607,41,0
R2,S2,6,6,1.3113259237867705,27,0
R1,S3,5,6,3.571586598530311,15,0
R3,S3,16,16,3.6014715675749764,50,0
R1,S2,14,14,1.6414053806188433,12,0
R3,S4,12,13,2.9869567711998632,40,0
R3,S4,5,5,5.062781130294648,46,0
R2,S3,16,16,3.5668961710677034,43,0
R2,S2,6,7,2.9780021837791226,5,0
R2,S5,14,14,3.9429751424074038,56,0
R3,S1,21,22,4.521230250941258,48,0
R3,S3,7,7,4.276871429334518,17,0
R3,S5,11,11,1.892032094423917,20,0
R2,S3,16,17,3.3534274998078897,50,0
R1,S1,12,13,1.5529093089287,17,0
R1,S4,16,17,1.9183338635779632,41,0
R2,S3,7,7,2.718862429781886,18,0
R2,S2,21,22,0.0,17,0
R3,S4,13,13,2.5529647106746203,50,0
R3,S4,14,15,0.9628379369128164,16,0
R3,S5,10,10,0.22083458340779405,59,0
R1,S2,5,6,3.192371092563868,32,0
R1,S3,16,16,1.6088207189414092,26,0
R2,S3,9,10,2.329980452422263,24,0
R2,S2,17,17,1.6454377641857376,51,0
R3,S4,19,19,1.0750338443209897,23,0
R1,S3,15,15,2.1763556577214236,15,0
R1,S3,12,12,0.0,34,0
R2,S3,9,10,1.8556414439168838,58,0
R1,S1,6,6,4.971099797427714,30,1
R3,S2,16,17,0.2007851621151655,19,0
R1,S1,6,6,4.139237451074292,34,0
R3,S1,20,21,5.130196706652871,33,0
R3,S5,7,7,0.8217377198125788,36,0
R3,S3,14,14,2.4914134375128527,57,0
R3,S1,12,13,0.050405944826809046,34,0
R1,S2,11,12,0.0,48,0
R1,S5,5,5,2.250755019402459,55,0
R3,S5,16,17,2.6137702457132326,20,0
R2,S4,9,10,1.149627395716757,40,0
R2,S4,20,21,0.30350924051110084,22,0
R3,S5,8,8,0.8241089136756994,45,0
R3,S2,21,22,3.3366399339970654,52,0
R2,S1,6,6,3.346886378999267,43,0
R1,S4,16,17,2.9637635918338363,32,0
R1,S1,5,6,1.4215937063126274,23,0
R2,S2,16,16,0.3866574541081975,15,0
R3,S1,16,17,3.969140988509063,21,0
R3,S5,16,17,4.461751864208658,25,0
R1,S4,21,22,1.2126384538904669,41,0
R1,S2,15,16,1.7616490729971854,48,0
R3,S5,17,18,0.0,55,0
R1,S2,12,13,2.8009060970885904,38,0
R2,S4,14,15,5.113679331862993,37,0
R2,S1,12,12,3.4154462267253467,33,0
R1,S2,12,12,5.317997299301204,8,0
R3,S4,13,13,1.4144238508845626,36,0
R2,S5,11,11,0.03857773971796563,15,0
R1,S4,18,18,4.2564620040535655,30,0
R1,S1,6,7,2.257706736074006,22,0
R3,S4,15,15,0.6604140429756389,57,0
R1,S5,12,12,4.808481261079581,36,0
R2,S5,17,18,1.090896231355405,31,0
R1,S2,19,19,0.32031518699682904,20,0
R3,S5,7,8,2.9024157238813384,14,0
R1,S3,18,19,0.047377817132886246,48,0
R2,S5,19,19,3.53352603349465,38,0
R2,S1,6,6,0.27153153211729597,37,0
R1,S5,16,17,2.3772350519941754,14,0
R3,S2,8,9,2.475019489684975,46,0
R2,S5,7,7,2.397377505838792,30,1
R3,S4,9,10,0.0684592792018841,46,0
R3,S4,7,7,1.7082028787071772,29,0
R2,S4,19,19,4.0603821640061355,6,0
R1,S3,6,6,1.6969749220374506,30,0
R3,S2,16,16,0.27367948508580486,24,0
R1,S4,9,10,1.3323933512968096,7,1
R3,S4,21,22,0.11255520748419512,36,0
R2,S4,18,18,0.0,5,0
R3,S2,14,14,1.7353386239705368,28,0
R1,S4,7,8,2.150015749012707,54,0
R1,S3,8,9,3.048327402176927,47,0
R3,S4,10,11,2.70104790722771,48,0
R3,S1,20,21,2.921971123564548,37,0
R3,S3,11,12,1.9383942050244876,42,0
R2,S1,19,19,5.191248915653853,52,0
R1,S4,15,15,0.7377486926910339,56,0
R3,S4,5,5,1.5243330788734237,39,0
R1,S2,9,9,4.487954116424873,21,0
R1,S1,17,18,1.4151332103800194,52,0
R1,S1,18,19,1.8346740841165932,47,0
R1,S5,13,13,2.6062769628771694,52,0
R3,S5,21,21,3.7511917845670553,48,0
R1,S5,19,20,2.2130046578547398,37,0
R1,S5,11,11,0.6743839873095019,15,0
R2,S1,16,16,1.3848847420761343,27,0
R3,S2,10,11,2.8100091573532007,42,0
R1,S5,20,21,1.5573349833898182,36,0
R1,S1,9,10,1.2990485346770977,23,0
R3,S2,13,13,0.602000333704878,16,0
R3,S2,18,19,3.790223472894445,32,1
R1,S5,12,13,1.8176337233715172,6,0
R2,S1,18,18,1.8271443670990526,14,0
R2,S3,16,17,3.019834512059121,23,0
R3,S1,14,14,0.0,32,0
R3,S2,17,17,2.0629806878016272,51,0
R2,S4,19,19,4.257982589029227,12,0
R2,S5,12,12,1.9042497669105576,47,0
R2,S2,14,15,2.329273424244028,27,0
R2,S3,7,7,2.295756265976699,52,0
R2,S3,7,8,3.5920165576292473,49,0
R3,S3,9,10,2.301837396531442,34,0
R3,S3,20,21,5.702877340494004,32,0
R3,S1,21,22,2.346914503642314,17,0
R3,S2,10,11,1.3463708311587563,59,0
R1,S3,20,20,4.2679202463042305,41,0
R2,S2,6,7,1.683970793444426,16,0
R2,S2,19,19,1.1005978266699836,14,0
R3,S4,22,22,0.21735918656178144,55,0
R2,S1,5,5,2.7181386588872156,21,0
R1,S4,16,17,1.3138095211516858,5,0
R1,S5,12,13,0.833968438038553,26,0
R1,S5,10,11,1.1512803175738084,19,0
R3,S5,16,17,1.4550193110415761,20,0
R2,S4,11,11,3.24907208289549,24,0
R1,S2,22,23,2.7253038109035015,59,0
R1,S5,18,19,1.7831896693274114,14,0
R2,S5,12,12,2.841258797132299,46,0
R2,S4,18,18,1.8404890729147383,30,0
R1,S2,9,9,2.30984991875742,53,0
R1,S5,13,13,0.9995896486947631,58,0
R2,S1,12,12,1.013444021048103,27,0
R3,S5,6,6,2.227021351269607,21,0
R2,S4,20,20,2.2303853845171338,38,0
R3,S4,17,18,3.5167712401818614,45,0
R1,S1,11,12,2.748986921341215,26,0
R3,S2,20,20,1.262079982370298,8,0
R3,S1,11,11,0.07989063897971249,11,0
R1,S5,18,19,3.323886239118838,9,0
R1,S4,18,18,2.497506651287894,35,0
R3,S2,16,16,3.4538341987892385,23,0
R2,S5,5,5,2.6881441939612616,8,0
R2,S1,5,5,4.707443784622033,54,0
R1,S5,16,16,1.6754302427326488,26,0
R1,S1,19,20,2.0621124012099648,7,0
R2,S3,8,8,3.1857060977523854,27,0
R2,S3,11,11,3.294523704856804,8,0
R1,S4,20,20,2.490643933088899,50,0
R2,S2,7,8,0.0,28,0
R3,S4,11,12,0.0,18,0
R1,S5,10,10,1.4210759601550826,53,0
R3,S3,20,20,2.032722575834005,45,0
R3,S4,12,12,0.0,55,0
R3,S1,10,10,1.9552861816003577,7,0
R3,S2,14,15,2.9767806783540856,51,0
R2,S3,20,21,1.9112004175181458,25,0
R1,S2,15,15,2.4426898292979367,30,0
R2,S2,17,17,2.881726346686563,5,0
R3,S3,10,11,0.0,34,0
R3,S1,5,6,2.978872731333896,55,0
R3,S1,16,16,0.899699383029696,8,0
R3,S1,10,10,1.6428406362640022,18,0
R1,S2,22,22,1.0083622257562215,22,0
R1,S1,17,18,3.6108296242221045,16,0
R1,S5,11,12,0.24137065599213692,42,0
R3,S5,17,18,4.07201790231681,46,0
R3,S1,12,13,5.587741579463023,40,1
R1,S1,21,21,0.0,20,0
R1,S3,13,14,1.1209199532560048,5,0
R1,S3,17,18,2.9186715878249005,7,0
R2,S4,6,7,0.5098252369509377,43,0
R3,S2,8,8,1.5921877521358194,39,0
R1,S2,6,7,2.2638158928787018,58,0
R1,S3,8,9,0.9307684777336485,19,0
R3,S5,22,23,2.1229747081057844,42,0
R2,S4,9,9,3.4231044116415967,20,1
R3,S3,14,15,1.8825273345557483,21,0
R1,S4,22,22,0.44201837970788205,38,0
R1,S2,14,14,3.7473299428085647,14,0
R2,S2,9,10,4.083552013322297,15,0
R2,S2,21,21,2.5528695481803476,32,0
R3,S5,17,18,0.5273114745906948,31,0
R1,S3,21,21,0.6834091044698014,42,0
R2,S4,13,13,0.0,22,0
R1,S3,16,17,1.1118087871379707,51,0
R2,S2,18,19,3.5983691667283506,52,0
R2,S2,18,18,0.9740475238309192,34,1
R1,S3,12,12,0.5661010686423342,17,0
R1,S1,9,9,3.5343266248534806,20,0
R3,S1,18,18,3.7269195329412543,6,0
R3,S3,13,14,1.1958032539905168,24,0
R3,S2,11,11,2.7641734511160503,16,0
R1,S4,12,12,0.6983719029688562,33,0
R2,S1,18,19,1.4860517854847153,50,1
R3,S3,18,18,0.0,12,0
R1,S5,15,16,2.5401532191091585,42,0
R3,S3,18,19,1.845629705355122,50,0
R3,S2,12,13,0.9921090131126706,51,0
R3,S3,7,7,1.8619549496159855,24,0
R2,S1,22,23,1.6774235638810335,39,0
R1,S1,7,8,0.7591309118119041,43,0
R2,S3,17,18,2.597826155700427,35,0
R3,S4,16,16,1.5530762257003063,20,0
R3,S3,19,19,1.7985795996336107,27,0
R2,S4,22,22,0.0,38,0
R3,S1,9,9,1.8115736308608619,36,0
R3,S5,11,12,1.7310050496759954,21,0
R2,S4,15,16,0.7615788795478919,47,0
R1,S3,15,16,2.7973156167564395,28,0
R3,S2,19,19,0.0,39,0
R3,S2,14,15,1.276702434291229,58,0
R1,S3,19,19,2.4649316410201645,27,0
R2,S1,17,17,5.147763679369784,12,0
R2,S1,18,18,0.0,58,0
R3,S1,21,22,2.1329411941526013,27,0
R3,S3,17,18,2.821854189500221,25,0
R2,S2,14,14,2.0950218914676677,23,0
R3,S5,5,6,0.15148461150384307,35,0
R2,S2,5,5,1.2744911002195771,54,0
R2,S1,19,20,0.0,11,0
R2,S3,20,20,2.0057989022481495,52,0
R3,S3,16,16,0.0,28,0
R2,S5,10,10,2.683491411441171,50,0
R1,S2,10,11,1.0198664318776476,12,0
R1,S1,16,17,0.8787277647498626,17,0
R2,S5,19,20,2.249825386405112,7,0
R1,S1,8,9,2.3903848454354777,38,0
R2,S2,8,9,3.3069264528283377,17,0
R3,S5,6,6,1.6079571248103284,58,0
R3,S1,16,17,1.841327802682781,36,1
R3,S4,11,11,0.0,39,0
R2,S3,13,14,4.172599134877794,25,0
R2,S2,13,14,0.5983393144695879,5,0
R1,S3,12,13,3.08725204800432,6,0
R1,S1,18,18,3.0982809386957335,46,0
R3,S5,5,6,2.5998539820919646,47,0
R2,S1,16,16,1.6439144391102702,30,0
R1,S4,6,7,1.4558963477166071,7,0
R3,S4,17,17,1.9038855239899763,28,0
R2,S2,8,8,0.0,30,0
R1,S3,22,22,1.9608514455480115,12,0
R1,S1,20,20,4.228626409494559,51,0
R1,S4,18,19,1.6612227666916457,41,0
R1,S5,12,13,1.9508897498456754,12,0
R3,S1,16,16,0.4638236903440638,22,0
R3,S2,13,14,2.2785309632634108,22,0
R1,S5,10,10,0.8330462545705051,16,0
R2,S3,22,23,3.2747847526067355,40,0
R2,S2,6,7,3.711992394345336,44,0
R2,S3,12,13,4.039394938225482,6,0
R3,S3,18,18,0.0,24,1
R2,S4,10,11,3.0840657484780865,7,0
R2,S3,14,14,2.9704849173309498,44,0
R2,S5,12,13,1.3773940875683852,48,0
R2,S5,21,21,3.78901629161224,38,0
R3,S5,16,17,2.6216681754982782,53,0
R2,S1,21,21,4.05967376279973,50,0
R1,S4,17,17,0.0985697154461862,50,0
R3,S4,16,16,0.92891701503908,10,0
R2,S5,20,21,2.140585319490107,44,0
R1,S1,9,9,3.758885799645972,14,0
R3,S3,20,21,2.682199183510705,28,0
R1,S3,10,10,0.5774930277387482,22,0
R2,S3,15,15,4.664513467813623,37,0
R2,S4,21,21,1.557939232829523,43,0
R2,S3,18,19,0.6254982406114484,11,0
R1,S1,10,11,0.837353909306926,49,0
R3,S1,15,16,0.0016391818327670116,52,0
R1,S3,16,17,0.0,48,0
R1,S4,17,18,1.8251098668414085,33,0
R1,S2,8,9,0.0,23,0
R2,S5,11,12,2.4705015463971245,42,0
R1,S3,6,6,3.4764239753648134,43,0
R1,S3,10,10,2.5649300702695443,29,0
R1,S5,10,11,2.0659815374509214,21,0
R3,S2,22,23,0.0,55,0
R1,S3,12,13,3.2690740227007735,41,0
R1,S3,12,13,4.919845880764492,7,0
R2,S2,12,13,4.112403612162009,28,0
R1,S5,12,12,0.004197061023249571,58,0
R1,S1,5,6,1.883048912049803,22,0
R2,S3,6,7,1.575904977809147,53,0
R1,S3,16,17,1.4029450913966879,30,0
R1,S4,19,19,2.040617057373857,25,0
R3,S2,8,8,5.247623326151907,15,0
R3,S3,7,7,2.1610359763808544,45,0
R1,S4,18,18,1.3334852880195665,21,0
R3,S1,12,13,2.4468550494859027,55,0
R1,S2,17,17,0.03003938207199175,49,0
R3,S1,9,9,0.9258861470116744,42,0
R1,S4,17,17,3.479348110289499,25,0
R3,S5,5,5,2.2825164895488124,8,0
R1,S2,20,20,5.152595131488027,36,0
R2,S5,6,7,2.40152066875897,22,1
R2,S4,11,11,0.13126315531413724,48,0
R1,S2,10,10,0.0,32,0
R3,S3,9,9,3.5024681294905364,40,0
R2,S4,8,9,0.4377099987800852,41,0
R3,S4,6,7,0.3033147698592533,48,0
R3,S1,14,15,1.2275232134524416,54,0
R2,S5,9,10,3.494387107671102,30,0
R2,S2,22,23,1.4484140891431025,53,0
R3,S2,14,15,0.7375826331680524,59,0
R1,S3,19,20,3.818910579937233,59,0
R2,S2,13,14,3.5629248407617933,28,0
R1,S3,15,15,4.5005992225362075,14,0
R1,S2,21,21,4.02699582066148,42,0
R2,S1,13,14,3.588374053842925,53,1
R1,S4,20,20,0.8731374188484422,12,0
R1,S2,10,11,2.98854293973887,6,0
R1,S4,15,15,3.821952911095479,48,0
R1,S5,21,21,4.78369736386198,39,0
R3,S4,8,9,2.2566869375946905,56,0
R1,S5,19,19,1.262060606787736,25,0
R1,S2,5,6,0.6738025068937337,31,0
R1,S1,5,6,3.4691455285247326,27,0
R1,S1,13,13,0.9999038817097092,36,0
R3,S4,16,17,2.1608650225940673,30,0
R3,S1,8,8,0.6796015407844513,11,0
R3,S5,17,17,1.7616175120659712,37,0
R2,S1,11,12,2.6584786549454247,21,0
R2,S1,12,13,2.4038758599609493,12,0
R3,S1,17,18,3.10692336162767,46,0
R2,S3,15,16,0.0,21,0
R3,S3,13,14,1.8251848910604789,52,0
R1,S4,20,20,1.2946993288876139,46,0
R3,S2,14,15,0.5264720317258669,51,0
R3,S2,15,15,0.875729342359852,52,0
R2,S5,16,17,0.6588772251262827,22,0
R3,S5,18,18,2.5248962599765394,40,0
R1,S4,16,16,2.6002083495698143,43,0
R3,S3,22,22,3.3134363296807425,48,0
R3,S1,21,21,2.4920943061039695,27,0
R3,S3,7,7,2.238205896955326,16,0
R3,S3,5,6,2.1183367066447136,27,0
R2,S4,8,8,3.0134868066299347,57,0
R2,S3,20,21,0.0,37,0
R2,S2,16,16,1.9113034244606322,57,0
R3,S3,17,18,2.475803355733769,32,0
R1,S2,21,21,4.684446044959579,48,0
R2,S5,12,12,0.332636876582439,27,0
R1,S5,17,18,0.2797104920594231,11,0
R2,S4,9,10,0.0,51,0
R1,S1,22,22,0.0,6,0
R3,S3,19,19,1.7730431461644591,5,0
R3,S1,16,17,0.9139503485213196,8,0
R2,S2,21,21,0.8819276237587099,12,0
R1,S1,19,19,2.0343934581538483,53,0
R3,S3,6,7,2.873459072754297,33,0
R3,S1,10,10,2.0187575230154433,22,0
R3,S1,21,21,2.0400476135537855,59,0
R2,S1,20,21,2.6054138189436165,41,0
R1,S4,21,21,0.0,35,0
R2,S1,13,14,2.1934918808520414,10,0
R1,S3,9,10,1.8876010705651853,48,0
R2,S3,5,5,1.9893498166763972,28,1
R3,S1,10,10,1.1239104043482642,52,0
R1,S4,18,19,1.6917908485506268,45,0
R2,S2,21,22,2.6039696277149478,19,0
R3,S1,5,5,4.4135716782537955,44,0
R3,S4,5,6,0.0,16,0
R1,S5,17,17,2.8576758353733838,50,0
R2,S3,18,19,3.8267952725033334,53,0
R3,S5,10,11,0.09416073959248572,18,0
R1,S3,10,11,1.7308811750106086,31,0
R1,S2,5,5,2.413663280898183,56,0
R3,S4,18,19,5.013419766785197,41,0
R2,S2,7,8,5.259991507363334,17,0
R1,S5,14,15,0.09394508053163175,42,0
R3,S4,8,9,1.5466514422749755,50,0
R3,S5,14,14,2.299236497936137,42,0
R3,S1,6,7,2.8346817541357137,7,0
R2,S5,8,8,2.3011968709678388,20,0
R2,S2,10,11,0.5778290473247094,16,0
R1,S2,11,12,0.511534757546019,18,0
R1,S1,20,20,0.0,38,0
R3,S4,11,11,0.0,54,0
R1,S5,22,23,0.0,35,0
R3,S5,13,14,3.742282936278807,43,0
R1,S5,14,15,3.0654178087641157,9,0
R2,S4,17,17,2.829917240188155,16,0
R2,S2,22,23,1.6659273794654337,30,0
R3,S1,20,20,1.93774010889486,21,0
R1,S4,21,22,1.5969538654507607,48,0
R1,S1,17,17,0.0,57,0
R1,S3,16,16,2.9715300777662046,15,0
R3,S1,14,14,3.27901843449816,37,0
R1,S3,5,6,0.27450434979247773,45,0
R2,S1,12,13,0.27312861860363324,44,0
R1,S3,22,22,2.527650802537778,50,0
R2,S5,6,6,2.514423146163334,8,0
R1,S4,20,20,3.0990138580572273,36,0
R3,S5,16,17,4.120359551637387,35,0
R3,S2,13,14,0.4131340795708176,15,0
R1,S4,7,8,1.8770080690425155,21,0
R1,S5,8,8,0.4992208994774643,31,0
R2,S1,6,7,0.6072631089761991,12,0
R3,S4,12,13,1.3553053430020947,25,0
R1,S1,14,15,4.160533917736053,37,0
R3,S5,20,20,3.6572273494399297,54,0
R3,S4,15,16,1.887764830381755,9,0
R1,S5,22,23,0.0,36,0
R1,S2,18,19,2.589167289098048,29,0
R1,S5,12,13,2.554508231988113,12,0
R1,S2,19,20,0.5996095910796528,31,0
R2,S5,21,21,3.246044591762213,30,0
R1,S4,22,22,0.570764050824303,44,0
R2,S1,10,10,3.2416084831727026,33,0
R1,S4,18,18,2.361598101852624,13,0
R3,S5,7,8,0.0,22,0
R1,S5,11,12,1.4577852026919336,11,0
R2,S5,19,19,2.2169770873106747,46,0
R1,S3,20,20,2.4502369646705713,25,0
R1,S2,20,20,3.54976571205347,20,0
R3,S1,12,13,3.73666089527178,7,0
R3,S2,11,12,1.6420628041726242,36,0
R2,S5,10,11,2.8389828122355176,14,0
R1,S5,6,6,4.411903900395537,36,0
R1,S2,17,17,0.47200355508663683,12,1
R3,S2,16,16,1.0880596906985696,36,0
R2,S2,19,20,0.0,54,0
R1,S3,13,14,1.0528516544188424,8,0
R2,S2,6,6,2.308672156658637,33,0
R2,S5,21,21,0.0,16,0
R2,S1,9,10,2.6555674926932173,57,0
R3,S4,15,16,1.2914834503203818,41,0
R3,S2,11,11,1.905989356236564,40,0
R1,S2,6,6,0.24669202918824773,55,0
R2,S2,20,21,1.8466088193958654,23,0
R2,S1,16,16,4.518799497405626,41,0
R2,S2,19,19,1.400293752170505,51,0
R1,S2,5,6,0.0,35,0
R1,S2,17,17,3.820658417946239,48,0
R2,S1,10,11,2.8136717700819434,30,0
R2,S4,17,17,2.1410641864915383,49,0
R2,S5,22,23,2.8520782344679696,10,0
R1,S1,7,7,2.123774259125392,33,0
R2,S2,5,5,4.464899359864485,21,0
R2,S3,19,19,3.1279992928735183,24,0
R3,S1,17,18,1.3153629012327488,46,0
R2,S2,9,9,4.237932412483574,50,0
R3,S2,17,17,4.729977296718646,51,0
R2,S5,9,10,3.3655459275169175,14,0
R3,S1,22,22,2.6103943833932686,10,0
R3,S1,14,15,0.7188546752408609,52,0
R1,S5,12,13,3.0284885160523527,36,0
R2,S3,19,20,2.582039297013612,6,0
R2,S3,8,8,1.9597958193801897,14,0
R2,S4,6,7,3.0489022041940856,41,0
R3,S4,10,10,2.130586331320887,31,0
R1,S5,7,8,2.8231745623811952,45,0
R3,S1,11,11,3.553743175957703,23,0
R3,S2,14,15,0.003358251732374029,55,0
R3,S3,10,11,0.46298690592077874,45,0
R2,S1,20,20,0.6316672481058125,20,0
R3,S4,6,7,4.910014113861402,55,0
R3,S3,21,21,2.9502120991633767,24,0
R1,S2,17,18,3.089928821079845,40,0
R2,S4,5,5,3.6941570750281034,9,0
R1,S2,10,11,0.43001837101213725,22,0
R2,S4,9,10,0.0,12,0
R1,S2,17,17,1.9057067557209353,17,1
R2,S3,22,23,3.346357940284619,45,0
R2,S5,16,16,1.7036105590505797,14,0
R3,S2,11,11,0.0,40,0
R1,S3,19,20,0.6421582535872663,23,0
R2,S1,7,8,0.23111299955682751,35,0
R3,S1,20,21,1.0814533449081718,40,0
R1,S4,5,5,0.2609293240760846,33,0
R2,S5,20,20,2.220168519093482,49,0
R2,S4,16,17,1.1786278900804281,27,0
R2,S2,12,12,2.9501483403781403,36,0
R3,S5,16,17,0.5352830818000549,53,0
R1,S2,19,20,2.383020331617691,15,0
R2,S3,6,7,1.9436012707070696,6,0
R2,S5,21,21,2.5940434163619157,36,0
R1,S1,11,11,2.8050703794482192,9,0
R1,S3,17,18,2.9654669389928365,35,0
R1,S3,5,5,3.2461357563519586,17,0
R1,S2,10,11,2.813436536278806,26,0
R2,S4,17,18,2.4467990087210865,39,0
R3,S2,15,15,0.9999144741368631,23,0
R1,S3,14,15,3.2761055728386483,33,0
R3,S5,20,21,0.9546736958002477,27,0
R3,S1,21,22,1.562130017091861,23,0
R3,S3,21,22,0.7075201806435942,20,0
R1,S4,8,9,0.6762779524292295,35,0
R3,S4,9,9,1.5244977964075215,20,0
R3,S5,18,18,1.650456509707787,30,0
R2,S4,14,15,0.7796665217785819,7,0
R1,S5,18,18,2.0329448983248883,27,0
R1,S4,5,6,2.2351410476526885,13,0
R1,S2,15,16,1.182681673739401,55,0
R1,S1,22,23,5.434458708222649,28,0
R1,S1,20,21,2.4990474150545614,37,0
R2,S3,22,22,2.1773973489972756,18,0
R3,S3,12,12,0.9860660835353006,32,0
R2,S2,14,15,2.206762794321994,28,0
R3,S2,14,14,2.361203955598633,47,0
R1,S1,9,10,1.9947885379949317,54,0
R2,S3,14,14,4.127976509659222,56,0
R1,S3,22,23,0.0,11,0
R1,S1,10,11,1.429431042414803,42,0
R3,S5,7,8,3.0707530895886785,48,0
R3,S2,12,12,0.6550060282953203,29,0
R3,S3,13,13,0.0,6,0
R2,S1,9,10,1.2216651952719306,49,0
R3,S2,6,6,3.565904255634074,56,0
R1,S1,6,6,0.6905601087485866,5,0
R3,S5,11,11,1.4653599526583065,27,0
R3,S4,21,21,2.6322231000785505,51,0
R3,S3,14,14,1.1310456406626546,56,0
R3,S2,16,16,1.3400732666429516,44,0
R1,S1,6,6,1.0219246423071167,22,0
R3,S1,14,14,1.1483309326198756,51,0
R1,S2,5,5,0.25559671521434546,12,0
R2,S3,8,8,1.6140745419892597,38,0
R2,S3,17,17,3.596350721575865,47,0
R1,S1,16,16,4.374213907004589,12,0
R2,S3,15,15,3.8747229317897016,33,0
R3,S4,14,15,2.20654344181097,17,0
R3,S5,19,20,4.488275070526045,5,0
R3,S5,9,9,5.454289149751031,33,0
R2,S4,21,21,2.2719166984153354,54,0
R1,S3,9,9,0.5141534760314175,41,0
R2,S1,6,7,3.967904865052402,5,0
R2,S3,13,14,0.19477200106898995,48,0
R1,S2,10,10,0.6702368901938314,9,0
R1,S2,22,22,0.0,57,0
R2,S3,18,18,3.091120028777099,52,0
R2,S4,18,18,0.0,59,0
R1,S2,12,12,3.489276622763402,54,0
R1,S5,21,22,4.714163482196488,6,0
R2,S1,7,7,4.591664056169126,51,0
R3,S4,14,15,0.10126849003712901,26,0
R3,S2,21,21,0.0,34,0
R3,S1,15,15,1.036272186036637,15,0
R1,S5,12,13,3.3187882796398025,33,0
R3,S2,5,6,3.8056829849974383,46,0
R3,S2,17,17,2.99674922682284,7,0
R1,S1,8,9,2.7920079322955793,49,0
R1,S1,11,11,5.541507405500538,17,0
R1,S3,18,19,1.2829337436741057,7,0
R3,S2,9,10,0.8330371516443447,14,0
R3,S5,15,15,0.21630379766183605,8,0
R3,S1,21,21,2.6494488762722894,18,0
R3,S4,9,10,1.730673366359937,27,0
R1,S2,7,7,3.237468596675144,21,0
R3,S4,9,10,1.324175869117891,5,0
R1,S2,19,20,2.9431731494454763,19,0
